"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EappInt","EappINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"45",49811771,"49811771-2012-07-03",20,20,"2012-07-03","HA1",2012,"F","Adult",0,0,0,0,1,2,0,1,2,2.45024040968558,1.83984565589569,0,2,0,2,1,3,2,0.6,5,3.80498255365103,2.28083969303708,0,5,0,5,1,6,4,0.6,10,6.18565080912536,3.9014249996641,1,9,0.1,10,1,7,8,0.466666666666667,15,6.19702345724614,3.51707150152871,1,14,0.0666666666666667,15,1,8,12,0.4,20,6.20513241191503,3.24704440522228,1,19,0.05,20,1,8,12,0.4,20,6.20513241191503,3.24704440522228,1,19,0.05,20,0.931034482758621,9,13,0.409090909090909,23.6296296296296,6.2132570606063,3.16341104231605,1,21,0.0454545454545455,23.6296296296296,0.837837837837838,9,14,0.391304347826087,27.4516129032258,6.2132570606063,3.12087931128703,1,22,0.0434782608695652,27.4516129032258,0.777777777777778,10,16,0.384615384615385,33.4285714285714,6.22021894674252,3.01064610229942,2,24,0.0769230769230769,33.4285714285714,0.755102040816326,13,16,0.448275862068966,38.4054054054054,6.26924999622578,2.95361843643033,2,27,0.0689655172413793,38.4054054054054
"48",49847790,"49847790-2012-07-03",20,70,"2012-07-03","HA1",2012,"F","Adult",0,0,1,16,1,4,1,0.8,5,3.42691306557554,1.93964702058635,0,5,0,5,1,6,1,0.857142857142857,7,4.16930305067052,2.31211616242187,0,7,0,7,1,6,1,0.857142857142857,7,4.16930305067052,2.31211616242187,0,7,0,7,1,10,2,0.833333333333333,12,4.57649194241365,2.1988242917821,0,12,0,12,1,10,3,0.769230769230769,13,4.57649194241365,2.12798357455932,0,13,0,13,1,11,4,0.733333333333333,15,5.48551413443365,2.83389118260326,1,14,0.0666666666666667,15,0.96551724137931,16,5,0.761904761904762,21.75,5.79822015495431,2.81258809488103,1,20,0.0476190476190476,21.75,0.918918918918919,16,7,0.695652173913043,25.0294117647059,5.79822015495431,2.72731901368995,1,22,0.0434782608695652,25.0294117647059,0.888888888888889,16,7,0.695652173913043,25.875,5.79822015495431,2.72731901368995,1,22,0.0434782608695652,25.875,0.857142857142857,16,10,0.615384615384615,30.3333333333333,5.79822015495431,2.61321022049825,1,25,0.0384615384615385,30.3333333333333
"50",67125021,"67125021-2012-07-03",60,30,"2012-07-03","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,2,0.333333333333333,3,3.01331865805607,2.00843050603665,2,1,0.666666666666667,3,1,2,4,0.333333333333333,6,5.70145378914062,3.92626184078932,2,4,0.333333333333333,6,1,2,5,0.285714285714286,7,5.70145378914062,3.77539198004272,2,5,0.285714285714286,7,1,2,8,0.2,10,5.70145378914062,3.42849540090821,2,8,0.2,10,1,3,9,0.25,12,5.71184061092866,3.26266048916339,2,10,0.166666666666667,12,1,5,9,0.357142857142857,14,5.98839810908594,3.38142049105479,3,11,0.214285714285714,14,1,6,13,0.315789473684211,19,6.01093921026151,3.10968626277671,3,16,0.157894736842105,19,0.979591836734694,12,17,0.413793103448276,29.6041666666667,6.57291605782741,3.2440098630844,5,24,0.172413793103448,29.6041666666667
"51",52842550,"52842550-2012-07-03",60,60,"2012-07-03","HA1",2012,"F","Adult",0,0,0,0,1,1,2,0.333333333333333,3,1.41706601978664,0.713766467762681,0,3,0,3,1,1,3,0.25,4,1.41706601978664,0.577315365034824,0,4,0,4,1,1,3,0.25,4,1.41706601978664,0.577315365034824,0,4,0,4,1,2,4,0.333333333333333,6,3.84976759030514,2.15914078378242,0,6,0,6,1,3,6,0.333333333333333,9,3.98822240553732,1.92924647554611,0,9,0,9,1,3,6,0.333333333333333,9,3.98822240553732,1.92924647554611,0,9,0,9,1,6,8,0.428571428571429,14,4.27377854470367,1.80114852203629,0,14,0,14,1,8,10,0.444444444444444,18,6.63043784086576,3.76225111347087,1,17,0.0555555555555556,18,1,9,12,0.428571428571429,21,6.63503048267818,3.61643966925052,2,19,0.0952380952380952,21,1,16,22,0.421052631578947,38,7.14982937116529,3.54087432767561,3,35,0.0789473684210526,38
"52",66878865,"66878865-2012-07-03",70,0,"2012-07-03","HA1",2012,"M","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.692307692307692,1,1,0.5,2.88888888888889,4.53590255148251,3.85341557847467,2,0,1,2.88888888888889,0.619047619047619,1,1,0.5,3.23076923076923,4.53590255148251,3.85341557847467,2,0,1,3.23076923076923,0.6,1,1,0.5,3.33333333333333,4.53590255148251,3.85341557847467,2,0,1,3.33333333333333,0.620689655172414,3,2,0.6,8.05555555555556,5.5432994081451,3.94939460184339,4,1,0.8,8.05555555555556,0.594594594594595,4,3,0.571428571428571,11.7727272727273,6.28127006775121,4.34652350983839,4,3,0.571428571428571,11.7727272727273,0.577777777777778,4,3,0.571428571428571,12.1153846153846,6.28127006775121,4.34652350983839,4,3,0.571428571428571,12.1153846153846,0.571428571428571,5,9,0.357142857142857,24.5,6.29813632716315,3.68271397114398,4,10,0.285714285714286,24.5
"54",66859820,"66859820-2012-07-04",0,100,"2012-07-04","HA1",2012,"M","Adult",0,0,1,13.3333333333333,1,1,0,1,1,3.10063814042017,3.10063814042017,0,1,0,1,0.6,3,0,1,5,3.51248240342037,2.47180460899515,0,3,0,5,0.444444444444444,3,0,1,6.75,3.51248240342037,2.47180460899515,0,3,0,6.75,0.461538461538462,4,0,1,8.66666666666667,4.13389041341124,2.79453812310352,0,4,0,8.66666666666667,0.380952380952381,4,0,1,10.5,4.13389041341124,2.79453812310352,0,4,0,10.5,0.36,5,0,1,13.8888888888889,4.35939451950259,2.7998361854463,0,5,0,13.8888888888889,0.379310344827586,6,0,1,15.8181818181818,4.5076650205237,2.76956086787328,0,6,0,15.8181818181818,0.351351351351351,7,1,0.875,22.7692307692308,4.67011267798381,2.65420774453796,0,8,0,22.7692307692308,0.333333333333333,8,1,0.888888888888889,27,4.81909233245045,2.68446022710568,0,9,0,27,0.346938775510204,12,3,0.8,43.2352941176471,4.98452468153545,2.36796137736287,0,15,0,43.2352941176471
"56",66810776,"66810776-2012-07-04",70,30,"2012-07-04","HA1",2012,"M","Adult",0,0,0,0,1,1,2,0.333333333333333,3,3.01331865805607,2.00843050603665,1,2,0.333333333333333,3,1,1,3,0.25,4,3.01331865805607,1.76450982678068,2,2,0.5,4,1,1,5,0.166666666666667,6,3.01331865805607,1.441210118716,2,4,0.333333333333333,6,1,1,5,0.166666666666667,6,3.01331865805607,1.441210118716,2,4,0.333333333333333,6,1,2,5,0.285714285714286,7,4.72439689919477,2.83037344154408,3,4,0.428571428571429,7,1,3,10,0.230769230769231,13,4.801998017073,2.33104874841954,3,10,0.230769230769231,13,1,4,15,0.210526315789474,19,5.99321503543226,3.09271762490368,3,16,0.157894736842105,19,1,6,16,0.272727272727273,22,6.30386902082805,3.25052062534131,4,18,0.181818181818182,22,1,6,16,0.272727272727273,22,6.30386902082805,3.25052062534131,4,18,0.181818181818182,22,0.959183673469388,7,19,0.269230769230769,27.1063829787234,6.31123260580473,3.09753072158306,4,22,0.153846153846154,27.1063829787234
"61",52842550,"52842550-2012-07-18",60,90,"2012-07-18","HA1",2012,"F","Adult",0,0,1,11.5384615384615,1,0,1,0,1,0,0,0,1,0,1,1,2,2,0.5,4,4.10690783458367,2.76880895208523,0,4,0,4,1,3,2,0.6,5,6.58951120059989,4.98555707173316,0,5,0,5,0.923076923076923,5,6,0.454545454545455,11.9166666666667,6.60448834049898,4.2200449434054,0,11,0,11.9166666666667,0.857142857142857,5,8,0.384615384615385,15.1666666666667,6.60448834049898,4.05565965504657,0,13,0,15.1666666666667,0.8,5,11,0.3125,20,6.60448834049898,3.8520101774222,0,16,0,20,0.793103448275862,7,14,0.333333333333333,26.4782608695652,6.62978117909933,3.61132508307856,1,20,0.0476190476190476,26.4782608695652,0.783783783783784,9,16,0.36,31.8965517241379,6.64783043778178,3.45960406556888,1,24,0.04,31.8965517241379,0.733333333333333,9,17,0.346153846153846,35.4545454545455,6.64783043778178,3.42164025053241,1,25,0.0384615384615385,35.4545454545455,0.73469387755102,16,27,0.372093023255814,58.5277777777778,6.75322172264417,3.03987682423247,1,42,0.0232558139534884,58.5277777777778
"63",66815612,"66815612-2012-07-18",80,90,"2012-07-18","HA1",2012,"F","Adult",0,0,0,0,1,3,3,0.5,6,6.52009582149874,4.7356769832925,0,6,0,6,1,4,5,0.444444444444444,9,6.54469545113253,4.35890700622004,1,8,0.111111111111111,9,1,4,8,0.333333333333333,12,6.54469545113253,4.07547998882893,1,11,0.0833333333333333,12,0.923076923076923,5,11,0.3125,17.3333333333333,6.60448834049898,3.8520101774222,1,15,0.0625,17.3333333333333,0.857142857142857,5,12,0.294117647058824,19.8333333333333,6.60448834049898,3.79271198821479,1,16,0.0588235294117647,19.8333333333333,0.8,5,13,0.277777777777778,22.5,6.60448834049898,3.73687824989081,1,17,0.0555555555555556,22.5,0.758620689655172,6,14,0.3,26.3636363636364,6.66090685540536,3.68920328294785,1,19,0.05,26.3636363636364,0.702702702702703,6,17,0.260869565217391,32.7307692307692,6.66090685540536,3.55318311722536,1,22,0.0434782608695652,32.7307692307692,0.644444444444444,6,17,0.260869565217391,35.6896551724138,6.66090685540536,3.55318311722536,1,22,0.0434782608695652,35.6896551724138,0.63265306122449,7,18,0.28,39.5161290322581,6.66489883024347,3.47616149819397,1,24,0.04,39.5161290322581
"64",67259597,"67259597-2012-07-18",90,50,"2012-07-18","HA1",2012,"F","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0,4,0,4,0.923076923076923,2,13,0.133333333333333,16.25,3.38254951259592,1.06346278162194,1,14,0.0666666666666667,16.25,0.857142857142857,2,15,0.117647058823529,19.8333333333333,3.38254951259592,0.983305914447602,1,16,0.0588235294117647,19.8333333333333,0.8,2,15,0.117647058823529,21.25,3.38254951259592,0.983305914447602,1,16,0.0588235294117647,21.25,0.793103448275862,4,19,0.173913043478261,29,4.37298128410517,1.48239113704726,1,22,0.0434782608695652,29,0.783783783783784,4,20,0.166666666666667,30.6206896551724,4.37298128410517,1.44965674990613,1,23,0.0416666666666667,30.6206896551724,0.733333333333333,5,20,0.2,34.0909090909091,5.14509233322806,2.05713114101941,2,23,0.08,34.0909090909091,0.73469387755102,9,24,0.272727272727273,44.9166666666667,6.93448803300209,3.46866086291161,5,28,0.151515151515152,44.9166666666667
"67",67070550,"67070550-2012-07-17",20,60,"2012-07-17","HA1",2012,"F","NotAdult",0,0,0,0,1,3,4,0.428571428571429,7,3.2382223518144,1.50370818872334,0,7,0,7,1,7,5,0.583333333333333,12,4.02216589973231,1.71712391577378,0,12,0,12,1,9,6,0.6,15,5.37973483676187,2.73421484289461,1,14,0.0666666666666667,15,1,11,8,0.578947368421053,19,5.52708181565241,2.65179236429223,1,18,0.0526315789473684,19,1,11,11,0.5,22,5.52708181565241,2.51626282508108,1,21,0.0454545454545455,22,1,12,11,0.521739130434783,23,5.53943513411955,2.4868402182572,1,22,0.0434782608695652,23,0.96551724137931,14,13,0.518518518518518,27.9642857142857,5.58294526593318,2.38041497119128,1,26,0.037037037037037,27.9642857142857,0.918918918918919,16,14,0.533333333333333,32.6470588235294,5.74638985658083,2.43378419438614,1,29,0.0333333333333333,32.6470588235294,0.888888888888889,17,18,0.485714285714286,39.375,5.77162313748088,2.31693431141095,1,34,0.0285714285714286,39.375,0.877551020408163,24,24,0.5,54.6976744186047,6.52031033469761,2.71605833417927,1,47,0.0208333333333333,54.6976744186047
"68",66809820,"66809820-2012-07-17",30,50,"2012-07-17","HA1",2012,"F","NotAdult",0,0,0,0,1,1,3,0.25,4,1.61748624561693,0.698184974589902,0,4,0,4,1,3,7,0.3,10,5.02735327420352,2.78209821418916,1,9,0.1,10,1,5,8,0.384615384615385,13,5.11392494448219,2.61864087205909,1,12,0.0769230769230769,13,1,9,9,0.5,18,5.27812708332303,2.4709318403172,1,17,0.0555555555555556,18,1,10,10,0.5,20,5.33995072048604,2.43142866867977,1,19,0.05,20,1,10,10,0.5,20,5.33995072048604,2.43142866867977,1,19,0.05,20,1,12,17,0.413793103448276,29,6.22375149131555,2.91046106316542,1,28,0.0344827586206897,29,1,16,20,0.444444444444444,36,6.37643672836897,2.85075366750286,1,35,0.0277777777777778,36,1,16,21,0.432432432432432,37,6.37643672836897,2.82495898191961,1,36,0.027027027027027,37,0.979591836734694,22,34,0.392857142857143,57.1666666666667,6.50664599531895,2.56023618440828,2,54,0.0357142857142857,57.1666666666667
"69",49811771,"49811771-2012-07-17",40,20,"2012-07-17","HA1",2012,"F","Adult",0,0,0,0,1,1,1,0.5,2,5.63460161557588,4.94502017023809,0,2,0,2,1,1,1,0.5,2,5.63460161557588,4.94502017023809,0,2,0,2,1,1,4,0.2,5,5.63460161557588,4.0393509860917,1,4,0.2,5,1,2,9,0.181818181818182,11,5.64684395763643,3.28362674713952,1,10,0.0909090909090909,11,1,3,10,0.230769230769231,13,6.0577101516378,3.52045088956574,2,11,0.153846153846154,13,1,4,12,0.25,16,6.07428455165656,3.3356327818992,2,14,0.125,16,0.96551724137931,6,17,0.260869565217391,23.8214285714286,6.15679303355118,3.0668636312248,2,21,0.0869565217391304,23.8214285714286,0.918918918918919,7,19,0.269230769230769,28.2941176470588,6.16849671126978,2.96143500902256,2,24,0.0769230769230769,28.2941176470588,0.888888888888889,8,20,0.285714285714286,31.5,6.20521398601993,2.92608536912522,2,26,0.0714285714285714,31.5,0.877551020408163,14,37,0.274509803921569,58.1162790697674,6.2815954451787,2.439172306621,3,48,0.0588235294117647,58.1162790697674
"72",66815612,"66815612-2012-07-17",100,70,"2012-07-17","HA1",2012,"F","Adult",0,0,0,0,1,1,2,0.333333333333333,3,3.78093759853188,2.72691868540659,0,3,0,3,0.8,1,2,0.333333333333333,3.75,3.78093759853188,2.72691868540659,0,3,0,3.75,0.666666666666667,1,5,0.166666666666667,9,3.78093759853188,2.09714111877924,0,6,0,9,0.692307692307692,2,6,0.25,11.5555555555556,3.92856319997294,1.97813334322696,0,8,0,11.5555555555556,0.619047619047619,3,6,0.333333333333333,14.5384615384615,6.57577371935453,4.38963725819911,0,9,0,14.5384615384615,0.6,3,7,0.3,16.6666666666667,6.57577371935453,4.28565415217685,0,10,0,16.6666666666667,0.620689655172414,3,9,0.25,19.3333333333333,6.57577371935453,4.10608173591541,1,11,0.0833333333333333,19.3333333333333,0.594594594594595,3,12,0.2,25.2272727272727,6.57577371935453,3.88704777630895,1,14,0.0666666666666667,25.2272727272727,0.577777777777778,4,16,0.2,34.6153846153846,6.58836437020082,3.61844553964557,1,19,0.05,34.6153846153846,0.571428571428571,6,23,0.206896551724138,50.75,6.63705841760301,3.30580959075106,2,27,0.0689655172413793,50.75
"73",66810776,"66810776-2012-07-17",70,0,"2012-07-17","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,0,1,0,1.25,0,0,0,1,0,1.25,0.666666666666667,0,2,0,3,0,0,0,2,0,3,0.692307692307692,1,3,0.25,5.77777777777778,4.53590255148251,3.18125383307862,2,2,0.5,5.77777777777778,0.619047619047619,1,3,0.25,6.46153846153846,4.53590255148251,3.18125383307862,2,2,0.5,6.46153846153846,0.6,1,4,0.2,8.33333333333333,4.53590255148251,2.96844013126598,2,3,0.4,8.33333333333333,0.620689655172414,3,6,0.333333333333333,14.5,5.5432994081451,3.3769034515184,4,5,0.444444444444444,14.5,0.594594594594595,4,8,0.333333333333333,20.1818181818182,6.28127006775121,3.81673573623658,4,8,0.333333333333333,20.1818181818182,0.577777777777778,4,10,0.285714285714286,24.2307692307692,6.28127006775121,3.66624493354307,4,10,0.285714285714286,24.2307692307692,0.571428571428571,5,16,0.238095238095238,36.75,6.29813632716315,3.28974773232565,4,17,0.19047619047619,36.75
"75",67091302,"67091302-2012-08-14",10,10,"2012-08-14","HA1",2012,"F","NotAdult",0,0,0,0,1,4,10,0.285714285714286,14,3.90349936477329,1.49731856165055,0,14,0,14,1,6,21,0.222222222222222,27,4.26875675544317,1.28332575608126,0,27,0,27,1,6,27,0.181818181818182,33,4.26875675544317,1.14241429416451,1,32,0.0303030303030303,33,0.846153846153846,7,30,0.189189189189189,43.7272727272727,4.32784229778756,1.10562009163083,1,36,0.027027027027027,43.7272727272727,0.714285714285714,7,30,0.189189189189189,51.8,4.32784229778756,1.10562009163083,1,36,0.027027027027027,51.8,0.64,8,30,0.210526315789474,59.375,4.39859061178553,1.13594317427814,1,37,0.0263157894736842,59.375,0.620689655172414,10,35,0.222222222222222,72.5,6.22313865365228,2.50013003938792,2,43,0.0444444444444444,72.5,0.594594594594595,10,36,0.217391304347826,77.3636363636364,6.22313865365228,2.47997334532044,2,44,0.0434782608695652,77.3636363636364,0.533333333333333,10,37,0.212765957446809,88.125,6.22313865365228,2.4602860383305,2,45,0.0425531914893617,88.125,0.530612244897959,14,45,0.23728813559322,111.192307692308,6.35426017270273,2.37283317754902,3,56,0.0508474576271186,111.192307692308
"77",49811771,"49811771-2012-08-14",30,50,"2012-08-14","HA1",2012,"F","Adult",0,0,1,9.09090909090909,1,1,6,0.142857142857143,7,1.61748624561693,0.455651488986635,0,7,0,7,1,3,11,0.214285714285714,14,5.02735327420352,2.47008772400553,1,13,0.0714285714285714,14,1,5,12,0.294117647058824,17,5.11392494448219,2.37256035007392,1,16,0.0588235294117647,17,1,9,15,0.375,24,5.27812708332303,2.21102901875495,2,22,0.0833333333333333,24,1,10,20,0.333333333333333,30,5.33995072048604,2.06898049496949,3,27,0.1,30,1,12,21,0.363636363636364,33,5.59884904690581,2.21430129810686,4,29,0.121212121212121,33,1,14,31,0.311111111111111,45,6.33895719941683,2.60713340067287,4,41,0.0888888888888889,45,1,18,36,0.333333333333333,54,6.47611396211193,2.56557918600499,5,49,0.0925925925925926,54,1,19,39,0.327586206896552,58,6.49001491929637,2.51258497171221,5,53,0.0862068965517241,58,0.979591836734694,27,63,0.3,91.875,6.64764698911459,2.25708561735723,7,83,0.0777777777777778,91.875
"79",52842550,"52842550-2012-08-14",50,100,"2012-08-14","HA1",2012,"F","Adult",0,0,1,4.21052631578948,1,0,3,0,3,0,0,1,2,0.333333333333333,3,0.8,2,3,0.4,6.25,3.45591905321757,1.96535970867117,1,4,0.2,6.25,0.666666666666667,5,6,0.454545454545455,16.5,4.67502662969602,2.36628880015261,2,9,0.181818181818182,16.5,0.692307692307692,6,7,0.461538461538462,18.7777777777778,4.80008821461674,2.32931043733247,4,9,0.307692307692308,18.7777777777778,0.619047619047619,6,7,0.461538461538462,21,4.80008821461674,2.32931043733247,4,9,0.307692307692308,21,0.6,9,9,0.5,30,4.93147972925841,2.15681677252709,4,14,0.222222222222222,30,0.620689655172414,10,11,0.476190476190476,33.8333333333333,6.69115414777866,3.67116525962803,4,17,0.19047619047619,33.8333333333333,0.594594594594595,13,13,0.5,43.7272727272727,6.71662012722702,3.48834019944612,4,22,0.153846153846154,43.7272727272727,0.577777777777778,15,15,0.5,51.9230769230769,6.74565751212269,3.37799478647737,5,25,0.166666666666667,51.9230769230769,0.591836734693878,22,33,0.4,92.9310344827586,6.84149574683713,2.89025855933301,7,48,0.127272727272727,92.9310344827586
"80",79618812,"79618812-2012-08-14",50,40,"2012-08-14","HA1",2012,"M","Adult",13782.8571428571,1,0,0,1,0,2,0,2,0,0,0,2,0,2,1,0,7,0,7,0,0,1,6,0.142857142857143,7,1,1,8,0.111111111111111,9,1.41706601978664,0.298044859487328,1,8,0.111111111111111,9,1,4,17,0.19047619047619,21,5.69104733103521,2.71186413009728,2,19,0.0952380952380952,21,1,4,19,0.173913043478261,23,5.69104733103521,2.62719746983962,2,21,0.0869565217391304,23,1,5,20,0.2,25,6.08723753242033,2.92144759990227,3,22,0.12,25,1,6,23,0.206896551724138,29,6.13026629007843,2.82211449481018,5,24,0.172413793103448,29,1,10,32,0.238095238095238,42,6.35756492441862,2.68855989918517,5,37,0.119047619047619,42,1,12,33,0.266666666666667,45,6.4381558787705,2.69949921834642,5,40,0.111111111111111,45,1,20,65,0.235294117647059,85,6.68706072274004,2.34402234898581,9,76,0.105882352941176,85
"81",66878865,"66878865-2012-08-14",70,0,"2012-08-14","HA1",2012,"M","Adult",0,0,0,0,1,1,4,0.2,5,4.61512051684126,3.04452243772342,0,5,0,5,0.8,1,4,0.2,6.25,4.61512051684126,3.04452243772342,0,5,0,6.25,0.666666666666667,1,5,0.166666666666667,9,4.61512051684126,2.87167962488401,0,6,0,9,0.692307692307692,2,6,0.25,11.5555555555556,5.26428318008206,3.22041310418709,2,6,0.25,11.5555555555556,0.619047619047619,2,6,0.25,12.9230769230769,5.26428318008206,3.22041310418709,2,6,0.25,12.9230769230769,0.6,2,7,0.222222222222222,15,5.26428318008206,3.10760996773239,2,7,0.222222222222222,15,0.620689655172414,4,12,0.25,25.7777777777778,5.87358058913118,3.14231782196244,4,12,0.25,25.7777777777778,0.594594594594595,6,17,0.260869565217391,38.6818181818182,6.50851676333857,3.40529142246798,4,19,0.173913043478261,38.6818181818182,0.577777777777778,6,19,0.24,43.2692307692308,6.50851676333857,3.32479236318602,4,21,0.16,43.2692307692308,0.571428571428571,8,30,0.210526315789474,66.5,6.53525940849942,2.94998106822991,4,34,0.105263157894737,66.5
"82",67125021,"67125021-2012-08-14",80,30,"2012-08-14","HA1",2012,"M","Adult",0,0,1,2.85714285714286,1,1,3,0.25,4,3.01331865805607,1.76450982678068,1,3,0.25,4,1,1,3,0.25,4,3.01331865805607,1.76450982678068,1,3,0.25,4,1,2,11,0.153846153846154,13,3.38254951259592,1.1594359326231,2,11,0.153846153846154,13,1,6,16,0.272727272727273,22,5.58802732730432,2.57263993822998,4,18,0.181818181818182,22,1,7,19,0.269230769230769,26,6.01631599688786,2.81739920236588,6,20,0.230769230769231,26,1,7,20,0.259259259259259,27,6.01631599688786,2.78195474329907,6,21,0.222222222222222,27,0.96551724137931,7,24,0.225806451612903,32.1071428571429,6.01631599688786,2.6529355306097,6,25,0.193548387096774,32.1071428571429,0.918918918918919,7,28,0.2,38.0882352941176,6.01631599688786,2.54062317581608,6,29,0.171428571428571,38.0882352941176,0.888888888888889,7,30,0.189189189189189,41.625,6.01631599688786,2.48954705656227,6,31,0.162162162162162,41.625,0.857142857142857,10,42,0.192307692307692,60.6666666666667,6.54981416382551,2.66898179771863,7,45,0.134615384615385,60.6666666666667
"84",67281060,"67281060-2012-07-31",0,80,"2012-07-31","HA1",2012,"F","Adult",0,0,0,0,1,1,1,0.5,2,3.39748680226562,2.73724935579447,1,1,0.5,2,0.8,4,2,0.666666666666667,7.5,3.98356514450239,2.28081944212677,1,5,0.166666666666667,7.5,0.666666666666667,6,2,0.75,12,4.43300916974771,2.43344186236483,1,7,0.125,12,0.692307692307692,9,4,0.692307692307692,18.7777777777778,4.83942365211892,2.36517326912942,1,12,0.0769230769230769,18.7777777777778,0.619047619047619,11,7,0.611111111111111,29.0769230769231,4.92641894904533,2.15231020864109,1,17,0.0555555555555556,29.0769230769231,0.6,12,7,0.631578947368421,31.6666666666667,4.99643396069564,2.16685492080227,1,18,0.0526315789473684,31.6666666666667,0.586206896551724,14,8,0.636363636363636,37.5294117647059,5.08560644269388,2.11668235649434,1,21,0.0454545454545455,37.5294117647059,0.540540540540541,15,10,0.6,46.25,5.1787871082143,2.08675191374684,1,24,0.04,46.25,0.511111111111111,15,12,0.555555555555556,52.8260869565217,5.1787871082143,2.01966908486051,1,26,0.037037037037037,52.8260869565217,0.510204081632653,20,17,0.540540540540541,72.52,5.93560389122305,2.41559606411385,2,35,0.0540540540540541,72.52
"85",66859820,"66859820-2012-07-31",0,90,"2012-07-31","HA1",2012,"M","Adult",0,0,0,0,1,3,1,0.75,4,3.24464552136781,1.96895035691247,0,4,0,4,0.8,5,3,0.625,10,4.32748630126978,2.33642628123015,1,7,0.125,10,0.666666666666667,5,3,0.625,12,4.32748630126978,2.33642628123015,1,7,0.125,12,0.615384615384615,7,3,0.7,16.25,4.56698663734616,2.35378782311235,1,9,0.1,16.25,0.523809523809524,8,4,0.666666666666667,22.9090909090909,4.72076082227394,2.32933757645824,1,11,0.0833333333333333,22.9090909090909,0.48,9,4,0.692307692307692,27.0833333333333,4.86288119768097,2.38661851866381,1,12,0.0769230769230769,27.0833333333333,0.482758620689655,11,5,0.6875,33.1428571428571,5.01187423344382,2.3344831235657,1,15,0.0625,33.1428571428571,0.459459459459459,14,8,0.636363636363636,47.8823529411765,5.12078889423298,2.14788276201752,1,21,0.0454545454545455,47.8823529411765,0.422222222222222,15,8,0.652173913043478,54.4736842105263,5.1787871082143,2.16015675701786,1,22,0.0434782608695652,54.4736842105263,0.428571428571429,16,14,0.533333333333333,70,5.20129882442152,1.94832549477793,1,29,0.0333333333333333,70
