"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EhungInt","EhungINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"596",66866525,"66866525-2012-06-08",80,90,"2012-06-08","HA1",2012,"M","Adult",9200,1,1,666.666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0.923076923076923,1,1,0.5,2.16666666666667,3.78093759853188,3.110335656293,0,2,0,2.16666666666667,0.857142857142857,1,1,0.5,2.33333333333333,3.78093759853188,3.110335656293,0,2,0,2.33333333333333,0.8,1,1,0.5,2.5,3.78093759853188,3.110335656293,0,2,0,2.5,0.758620689655172,1,1,0.5,2.63636363636364,3.78093759853188,3.110335656293,0,2,0,2.63636363636364,0.702702702702703,1,2,0.333333333333333,4.26923076923077,3.78093759853188,2.72691868540659,0,3,0,4.26923076923077,0.644444444444444,1,2,0.333333333333333,4.6551724137931,3.78093759853188,2.72691868540659,0,3,0,4.6551724137931,0.63265306122449,2,2,0.5,6.32258064516129,3.84976759030514,2.52537143766041,0,4,0,6.32258064516129
"627",66879360,"66879360-2012-09-25",30,100,"2012-09-25","HA1",2012,"F","NotAdult",4,1,0,0,1,3,14,0.176470588235294,17,3.39415509903674,0.990840888425972,4,13,0.235294117647059,17,0.8,3,15,0.166666666666667,22.5,3.39415509903674,0.955286498451299,4,14,0.222222222222222,22.5,0.666666666666667,6,18,0.25,36,4.05475683355664,1.21232703046709,4,20,0.166666666666667,36,0.692307692307692,8,24,0.25,46.2222222222222,4.23396764592277,1.13933847276518,6,26,0.1875,46.2222222222222,0.619047619047619,11,30,0.268292682926829,66.2307692307692,4.96494419893541,1.49755510901395,11,30,0.268292682926829,66.2307692307692,0.6,14,41,0.254545454545455,91.6666666666667,5.13830699685435,1.40621725974108,13,42,0.236363636363636,91.6666666666667,0.620689655172414,17,48,0.261538461538462,104.722222222222,5.38042434929466,1.46437439211093,15,50,0.230769230769231,104.722222222222,0.594594594594595,20,57,0.25974025974026,129.5,5.86531778144685,1.71670509645745,18,59,0.233766233766234,129.5,0.577777777777778,21,61,0.25609756097561,141.923076923077,5.91213881784782,1.7036290509296,18,64,0.219512195121951,141.923076923077,0.571428571428571,33,84,0.282051282051282,204.75,6.1707921132282,1.62565616758972,26,91,0.222222222222222,204.75
"651",66893321,"66893321-2012-09-27",60,70,"2012-09-27","HA1",2012,"M","Adult",0,0,0,0,1,0,7,0,7,0,0,1,6,0.142857142857143,7,1,4,11,0.266666666666667,15,3.95976111439835,1.48832126866366,2,13,0.133333333333333,15,1,6,16,0.272727272727273,22,4.42043203784264,1.55461873338139,2,20,0.0909090909090909,22,1,11,30,0.268292682926829,41,4.90924351087628,1.45427688846199,8,33,0.195121951219512,41,1,12,41,0.226415094339623,53,6.68736232896235,2.77987755411299,11,42,0.207547169811321,53,1,15,52,0.223880597014925,67,6.70835562211761,2.58114631611438,12,55,0.17910447761194,67,1,18,67,0.211764705882353,85,6.73672181668197,2.38907938368475,14,71,0.164705882352941,85,1,25,83,0.231481481481481,108,6.79959972246272,2.23010198639267,17,91,0.157407407407407,108,1,26,90,0.224137931034483,116,6.8172702125848,2.1822548265868,18,98,0.155172413793103,116,0.979591836734694,40,150,0.210526315789474,193.958333333333,7.19579007021601,2.08128438732841,32,158,0.168421052631579,193.958333333333
"681",67078537,"67078537-2012-12-05",50,40,"2012-12-05","HA1",2012,"M","Adult",0,0,1,136.363636363636,1,4,17,0.19047619047619,21,4.99347311232877,2.07614825235502,6,15,0.285714285714286,21,1,5,28,0.151515151515152,33,5.15009363930367,1.82380432957933,7,26,0.212121212121212,33,1,10,39,0.204081632653061,49,5.29347993594099,1.61770912242416,9,40,0.183673469387755,49,1,19,76,0.2,95,6.39335959593792,1.98550930921767,16,79,0.168421052631579,95,1,20,99,0.168067226890756,119,6.39819607664686,1.798404476926,20,99,0.168067226890756,119,1,22,108,0.169230769230769,130,6.61641363072192,1.90812878149965,21,109,0.161538461538462,130,1,30,134,0.182926829268293,164,6.69196305823081,1.77629780167345,30,134,0.182926829268293,164,1,38,169,0.183574879227053,207,6.90293344409266,1.75834902756795,35,172,0.169082125603865,207,1,41,188,0.179039301310044,229,6.95288787905059,1.71632557165358,41,188,0.179039301310044,229,1,80,342,0.18957345971564,422,7.72854209075032,1.85351234439726,72,350,0.170616113744076,422
"682",67078537,"67078537-2012-12-18",10,20,"2012-12-18","HA1",2012,"M","Adult",0,0,1,403.225806451613,1,11,44,0.2,55,5.3260899017993,1.55193343532637,5,50,0.0909090909090909,55,1,21,68,0.235955056179775,89,6.20362262762454,1.87875689016708,11,78,0.123595505617978,89,1,24,85,0.220183486238532,109,6.29361829652402,1.78425073639541,14,95,0.128440366972477,109,0.923076923076923,30,119,0.201342281879195,161.416666666667,7.00393137229646,2.12611450721137,17,132,0.114093959731544,161.416666666667,0.857142857142857,31,137,0.18452380952381,196,7.12436715187849,2.12657359177502,18,150,0.107142857142857,196,0.8,32,147,0.17877094972067,223.75,7.3269979567941,2.25029711218733,19,160,0.106145251396648,223.75,0.758620689655172,40,157,0.203045685279188,259.681818181818,7.40930084790004,2.23826121049669,22,175,0.111675126903553,259.681818181818,0.702702702702703,45,165,0.214285714285714,298.846153846154,7.46335804445298,2.22949777065234,24,186,0.114285714285714,298.846153846154,0.644444444444444,51,171,0.22972972972973,344.48275862069,7.53047278898085,2.23984030992789,27,195,0.121621621621622,344.48275862069,0.63265306122449,67,231,0.224832214765101,471.032258064516,7.74912389164253,2.1725143807897,45,253,0.151006711409396,471.032258064516
"698",67088327,"67088327-2012-11-08",100,100,"2012-11-08","HA1",2012,"F","Adult",0,0,0,0,1,2,13,0.133333333333333,15,4.17972417382382,1.66579084898523,2,13,0.133333333333333,15,0.6,3,15,0.166666666666667,30,4.30860329526587,1.62417971756652,3,15,0.166666666666667,30,0.444444444444444,6,32,0.157894736842105,85.5,4.83831970326748,1.45773963432403,6,32,0.157894736842105,85.5,0.461538461538462,8,43,0.156862745098039,110.5,6.67835094999679,2.80751930717615,8,43,0.156862745098039,110.5,0.380952380952381,9,46,0.163636363636364,144.375,6.68708836865214,2.74491822847987,8,47,0.145454545454545,144.375,0.36,10,58,0.147058823529412,188.888888888889,6.70794387471413,2.56707963969985,10,58,0.147058823529412,188.888888888889,0.379310344827586,13,75,0.147727272727273,232,6.75013547652815,2.3697917226704,14,74,0.159090909090909,232,0.351351351351351,13,83,0.135416666666667,273.230769230769,6.75013547652815,2.29124444196118,15,81,0.15625,273.230769230769,0.333333333333333,13,94,0.121495327102804,321,6.75013547652815,2.19428617856982,16,91,0.149532710280374,321,0.346938775510204,20,126,0.136986301369863,420.823529411765,6.80660736207101,1.97179467743818,18,128,0.123287671232877,420.823529411765
"726",67125021,"67125021-2012-08-28",50,40,"2012-08-28","HA1",2012,"M","Adult",33.3333333333333,1,0,0,1,0,4,0,4,0,0,1,3,0.25,4,1,0,9,0,9,0,0,1,8,0.111111111111111,9,1,1,11,0.0833333333333333,12,1.41706601978664,0.231442354128905,1,11,0.0833333333333333,12,1,6,21,0.222222222222222,27,5.79998495516084,2.5799210244638,4,23,0.148148148148148,27,1,6,25,0.193548387096774,31,5.79998495516084,2.45293479967653,4,27,0.129032258064516,31,1,7,26,0.212121212121212,33,6.16182862789182,2.73061113335844,4,29,0.121212121212121,33,1,9,30,0.230769230769231,39,6.20759672047737,2.61778238025629,5,34,0.128205128205128,39,1,13,41,0.240740740740741,54,6.41964966945025,2.51348817936376,7,47,0.12962962962963,54,1,15,42,0.263157894736842,57,6.49556875190818,2.53369785289325,9,48,0.157894736842105,57,1,26,85,0.234234234234234,111,6.87247801196593,2.27085985069076,16,95,0.144144144144144,111
"727",67125021,"67125021-2012-08-30",50,30,"2012-08-30","HA1",2012,"M","Adult",0,0,1,3.2258064516129,1,0,8,0,8,0,0,2,6,0.25,8,1,1,12,0.0769230769230769,13,5.63460161557588,3.11162418342726,3,10,0.230769230769231,13,1,1,15,0.0625,16,5.63460161557588,2.91420820605068,4,12,0.25,16,1,1,21,0.0454545454545455,22,5.63460161557588,2.6158929403575,4,18,0.181818181818182,22,1,6,26,0.1875,32,6.05718110216122,2.66150349802312,5,27,0.15625,32,1,9,28,0.243243243243243,37,6.11480228725571,2.58043501260706,5,32,0.135135135135135,37,1,11,38,0.224489795918367,49,6.39329365578084,2.57870418594386,6,43,0.122448979591837,49,1,12,55,0.17910447761194,67,6.39904514523148,2.29850309767104,10,57,0.149253731343284,67,1,12,61,0.164383561643836,73,6.39904514523148,2.22168794368784,10,63,0.136986301369863,73,0.979591836734694,26,97,0.211382113821138,125.5625,6.73612065469089,2.05920447600117,18,105,0.146341463414634,125.5625
"728",67125021,"67125021-2012-09-11",50,20,"2012-09-11","HA1",2012,"M","Adult",0,0,1,11.1111111111111,1,2,5,0.285714285714286,7,5.64605863583838,3.72111558060858,1,6,0.142857142857143,7,1,2,8,0.2,10,5.64605863583838,3.37476159811333,1,9,0.1,10,1,2,16,0.111111111111111,18,5.64605863583838,2.81398779979114,4,14,0.222222222222222,18,1,4,24,0.142857142857143,28,5.95191508722393,2.68757769146894,4,24,0.142857142857143,28,1,4,32,0.111111111111111,36,5.95191508722393,2.45551828042181,5,31,0.138888888888889,36,1,4,38,0.0952380952380952,42,5.95191508722393,2.31556939366247,6,36,0.142857142857143,42,0.96551724137931,7,48,0.127272727272727,56.9642857142857,6.01652104903196,2.13287291394556,8,47,0.145454545454545,56.9642857142857,0.918918918918919,13,56,0.188405797101449,75.0882352941176,6.40336133421714,2.27596051404982,9,60,0.130434782608696,75.0882352941176,0.888888888888889,15,57,0.208333333333333,81,6.42022177723631,2.2529560579004,9,63,0.125,81,0.877551020408163,25,99,0.201612903225806,141.302325581395,6.7212154574824,2.03915023251072,18,106,0.145161290322581,141.302325581395
"732",67125021,"67125021-2012-10-09",10,30,"2012-10-09","HA1",2012,"M","Adult",56160,1,0,0,1,4,16,0.2,20,3.30090355958005,0.835886162722681,3,17,0.15,20,1,6,34,0.15,40,5.2417168068437,1.74044113388409,3,37,0.075,40,1,7,45,0.134615384615385,52,5.40415207805763,1.65942744522996,4,48,0.0769230769230769,52,0.923076923076923,11,68,0.139240506329114,85.5833333333333,5.71298473217242,1.57275664375758,9,70,0.113924050632911,85.5833333333333,0.857142857142857,14,73,0.160919540229885,101.5,5.83160305898464,1.59065275883933,9,78,0.103448275862069,101.5,0.8,18,81,0.181818181818182,123.75,5.93754720851351,1.57240538353173,11,88,0.111111111111111,123.75,0.793103448275862,22,101,0.178861788617886,155.086956521739,6.52588379147223,1.8781394870363,14,109,0.113821138211382,155.086956521739,0.783783783783784,22,114,0.161764705882353,173.51724137931,6.52588379147223,1.79369725714619,15,121,0.110294117647059,173.51724137931,0.733333333333333,27,120,0.183673469387755,200.454545454545,6.75552252656931,1.92209963682571,19,128,0.129251700680272,200.454545454545,0.714285714285714,37,148,0.2,259,6.86148915150455,1.8173638463022,30,155,0.162162162162162,259
"735",67125021,"67125021-2012-10-23",30,40,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,4,19,0.173913043478261,23,5.21020345361431,2.18815611000355,2,21,0.0869565217391304,23,1,5,33,0.131578947368421,38,5.33816919363833,1.86420787920121,5,33,0.131578947368421,38,1,6,49,0.109090909090909,55,5.36451171301958,1.58248471174433,11,44,0.2,55,1,11,76,0.126436781609195,87,6.31397011486965,1.99279535041115,15,72,0.172413793103448,87,1,19,84,0.184466019417476,103,6.39280806750586,1.91568274710089,17,86,0.16504854368932,103,1,22,95,0.188034188034188,117,6.51218664541444,1.90896883110174,19,98,0.162393162393162,117,1,29,113,0.204225352112676,142,6.67490541066413,1.88287017969953,22,120,0.154929577464789,142,1,37,147,0.201086956521739,184,6.91159669031335,1.86412124810222,31,153,0.168478260869565,184,1,38,154,0.197916666666667,192,6.91752633462006,1.83326368786561,31,161,0.161458333333333,192,0.979591836734694,52,225,0.187725631768953,282.770833333333,7.11693286845133,1.69496218901571,42,235,0.151624548736462,282.770833333333
"738",67125021,"67125021-2012-11-07",20,50,"2012-11-07","HA1",2012,"M","Adult",0,0,0,0,1,6,20,0.230769230769231,26,5.47601329366442,2.31744495364235,4,22,0.153846153846154,26,1,9,40,0.183673469387755,49,5.53297930150825,1.8149452026116,11,38,0.224489795918367,49,1,14,54,0.205882352941176,68,5.8629949376345,1.81782874131116,14,54,0.205882352941176,68,1,25,89,0.219298245614035,114,6.37815390094352,1.81750650691293,24,90,0.210526315789474,114,1,28,103,0.213740458015267,131,6.43140292518308,1.74626773593371,28,103,0.213740458015267,131,1,28,114,0.197183098591549,142,6.43140292518308,1.6801780478945,29,113,0.204225352112676,142,0.96551724137931,33,140,0.190751445086705,179.178571428571,6.50977194809323,1.5844736494916,37,136,0.213872832369942,179.178571428571,0.918918918918919,38,163,0.189054726368159,218.735294117647,6.9285067181477,1.80409456028878,38,163,0.189054726368159,218.735294117647,0.888888888888889,41,172,0.192488262910798,239.625,6.93873739019618,1.76436660102552,41,172,0.192488262910798,239.625,0.877551020408163,58,254,0.185897435897436,355.53488372093,7.13890227758632,1.61649274451527,58,254,0.185897435897436,355.53488372093
"739",67125021,"67125021-2012-11-20",20,50,"2012-11-20","HA1",2012,"M","Adult",0,0,0,0,1,6,23,0.206896551724138,29,5.47601329366442,2.21954979775863,4,25,0.137931034482759,29,1,10,43,0.188679245283019,53,5.76695415766272,1.94742627834527,11,42,0.207547169811321,53,1,15,58,0.205479452054795,73,6.03654015927516,1.90484917892818,14,59,0.191780821917808,73,1,27,97,0.217741935483871,124,6.50054812536828,1.84985884835412,24,100,0.193548387096774,124,1,31,111,0.21830985915493,142,6.55967843133311,1.78592631129591,28,114,0.197183098591549,142,1,31,124,0.2,155,6.55967843133311,1.71355915035549,29,126,0.187096774193548,155,0.96551724137931,36,151,0.192513368983957,193.678571428571,6.62893148753756,1.61761107737227,37,150,0.197860962566845,193.678571428571,0.918918918918919,41,175,0.189814814814815,235.058823529412,7.0084764722456,1.81084185974112,38,178,0.175925925925926,235.058823529412,0.888888888888889,44,184,0.192982456140351,256.5,7.01792456079388,1.77366327481689,41,187,0.179824561403509,256.5,0.877551020408163,61,274,0.182089552238806,381.744186046512,7.20418234027159,1.61184959935793,59,276,0.176119402985075,381.744186046512
"740",67125021,"67125021-2012-12-04",20,20,"2012-12-04","HA1",2012,"M","Adult",0,0,0,0,1,7,28,0.2,35,3.81506331953488,0.818893721065306,5,30,0.142857142857143,35,1,11,54,0.169230769230769,65,5.14040739630468,1.28428434363412,9,56,0.138461538461538,65,1,15,76,0.164835164835165,91,6.43762872390123,2.06131558435538,10,81,0.10989010989011,91,1,24,124,0.162162162162162,148,6.67427715453674,1.8473634707103,16,132,0.108108108108108,148,1,27,144,0.157894736842105,171,6.68692481329878,1.73754060096798,19,152,0.111111111111111,171,1,30,153,0.163934426229508,183,6.70819565392607,1.69935991200483,20,163,0.109289617486339,183,0.931034482758621,36,162,0.181818181818182,212.666666666667,6.85669482889797,1.7568309430269,21,177,0.106060606060606,212.666666666667,0.837837837837838,39,178,0.179723502304147,259,6.93461018282121,1.74556170515281,24,193,0.110599078341014,259,0.777777777777778,41,191,0.176724137931034,298.285714285714,6.94042295100291,1.69546304922653,28,204,0.120689655172414,298.285714285714,0.755102040816326,53,234,0.184668989547038,380.081081081081,7.12491773149356,1.67258998102495,42,245,0.146341463414634,380.081081081081
"744",67259597,"67259597-2012-08-14",100,10,"2012-08-14","HA1",2012,"F","Adult",151.351351351351,1,0,0,1,3,4,0.428571428571429,7,5.60774309131866,3.6836101367868,2,5,0.285714285714286,7,0.8,3,4,0.428571428571429,8.75,5.60774309131866,3.6836101367868,2,5,0.285714285714286,8.75,0.666666666666667,4,9,0.307692307692308,19.5,5.64055644513791,3.11733494738424,3,10,0.230769230769231,19.5,0.615384615384615,4,11,0.266666666666667,24.375,5.64055644513791,2.98102254948766,3,12,0.2,24.375,0.523809523809524,5,12,0.294117647058824,32.4545454545455,5.70702461101112,2.92560709947617,3,14,0.176470588235294,32.4545454545455,0.48,6,12,0.333333333333333,37.5,5.99389713428984,3.14504799648026,3,15,0.166666666666667,37.5,0.482758620689655,6,14,0.3,41.4285714285714,5.99389713428984,3.04446105328958,4,16,0.2,41.4285714285714,0.459459459459459,6,15,0.285714285714286,45.7058823529412,5.99389713428984,2.99804915733583,4,17,0.19047619047619,45.7058823529412,0.422222222222222,6,15,0.285714285714286,49.7368421052632,5.99389713428984,2.99804915733583,4,17,0.19047619047619,49.7368421052632,0.428571428571429,7,22,0.241379310344828,67.6666666666667,6.01631599688786,2.71507176435872,6,23,0.206896551724138,67.6666666666667
"769",79613616,"79613616-2012-10-10",70,50,"2012-10-10","HA1",2012,"F","Adult",0,0,0,0,1,3,9,0.25,12,2.94231087790535,0.914943460353928,2,10,0.166666666666667,12,1,6,16,0.272727272727273,22,4.5008991513176,1.61937120193469,5,17,0.227272727272727,22,1,6,25,0.193548387096774,31,4.5008991513176,1.35432176029552,7,24,0.225806451612903,31,1,10,44,0.185185185185185,54,4.76912443061998,1.15160314530806,10,44,0.185185185185185,54,1,16,52,0.235294117647059,68,5.47286680930323,1.50126928313374,12,56,0.176470588235294,68,1,16,59,0.213333333333333,75,5.47286680930323,1.42596985090656,13,62,0.173333333333333,75,1,20,84,0.192307692307692,104,5.58186861154337,1.26523265795115,18,86,0.173076923076923,104,1,27,104,0.206106870229008,131,5.91401814411203,1.33979200321789,23,108,0.175572519083969,131,1,32,113,0.220689655172414,145,6.25883104443241,1.52546794116916,25,120,0.172413793103448,145,0.979591836734694,47,187,0.200854700854701,238.875,7.54057765877247,2.2019226384932,44,190,0.188034188034188,238.875
"779",79615341,"79615341-2012-12-05",20,0,"2012-12-05","HA1",2012,"M","Adult",87.5,1,1,143.75,1,7,28,0.2,35,6.04118854103896,2.56361306212605,3,32,0.0857142857142857,35,0.8,9,45,0.166666666666667,67.5,6.12435669643731,2.24513394026747,5,49,0.0925925925925926,67.5,0.666666666666667,12,64,0.157894736842105,114,6.14617596809147,1.96440058463413,6,70,0.0789473684210526,114,0.692307692307692,19,86,0.180952380952381,151.666666666667,6.29589720650176,1.81736876743876,9,96,0.0857142857142857,151.666666666667,0.619047619047619,22,101,0.178861788617886,198.692307692308,6.7399955685824,2.06258997097676,10,113,0.0813008130081301,198.692307692308,0.6,23,109,0.174242424242424,220,6.74692826065135,2.0072366805924,12,120,0.0909090909090909,220,0.586206896551724,25,119,0.173611111111111,245.647058823529,6.84629118448273,2.01803395680945,14,130,0.0972222222222222,245.647058823529,0.540540540540541,32,128,0.2,296,6.99548067369999,2.05627550150939,16,144,0.1,296,0.511111111111111,33,133,0.198795180722892,324.782608695652,7.11938341971686,2.13273124749553,16,150,0.0963855421686747,324.782608695652,0.510204081632653,40,190,0.173913043478261,450.8,7.19714375242837,1.91731286656435,29,201,0.126086956521739,450.8
"785",79618812,"79618812-2012-08-29",90,70,"2012-08-29","HA1",2012,"M","Adult",0,0,1,3.2258064516129,1,0,9,0,9,0,0,0,9,0,9,1,2,15,0.117647058823529,17,3.92856319997294,1.36899689892348,2,15,0.117647058823529,17,1,2,18,0.1,20,3.92856319997294,1.25038710612808,2,18,0.1,20,0.923076923076923,3,27,0.1,32.5,6.57577371935453,3.21419897705808,4,26,0.133333333333333,32.5,0.857142857142857,5,29,0.147058823529412,39.6666666666667,6.60783485863782,3.12505265044684,5,29,0.147058823529412,39.6666666666667,0.8,5,31,0.138888888888889,45,6.60783485863782,3.07047529224958,5,31,0.138888888888889,45,0.793103448275862,7,38,0.155555555555556,56.7391304347826,6.6199938276809,2.8703459916202,7,38,0.155555555555556,56.7391304347826,0.783783783783784,10,42,0.192307692307692,66.3448275862069,6.6815185416782,2.79226086683547,7,45,0.134615384615385,66.3448275862069,0.733333333333333,10,44,0.185185185185185,73.6363636363636,6.6815185416782,2.75687478488516,7,47,0.12962962962963,73.6363636363636,0.714285714285714,16,62,0.205128205128205,109.2,6.77881315009126,2.50607506323755,13,65,0.166666666666667,109.2
"786",79618812,"79618812-2012-08-30",70,60,"2012-08-30","HA1",2012,"M","Adult",0,0,1,2.89855072463768,1,1,8,0.111111111111111,9,2.31163492851396,0.698184974589902,3,6,0.333333333333333,9,1,1,13,0.0714285714285714,14,2.31163492851396,0.500381664604907,4,10,0.285714285714286,14,1,2,14,0.125,16,2.58142133804046,0.567297248790179,4,12,0.25,16,1,4,22,0.153846153846154,26,3.15352458865277,0.621784602337449,5,21,0.192307692307692,26,1,5,29,0.147058823529412,34,4.19382184433612,1.07153932224636,8,26,0.235294117647059,34,1,6,33,0.153846153846154,39,4.38901859474425,1.11186862257157,8,31,0.205128205128205,39,1,11,43,0.203703703703704,54,6.68477091851338,2.75992480140356,9,45,0.166666666666667,54,1,12,54,0.181818181818182,66,6.73694857784567,2.62157257218999,11,55,0.166666666666667,66,1,13,58,0.183098591549296,71,6.75679972244937,2.57238202859333,11,60,0.154929577464789,71,0.979591836734694,27,92,0.226890756302521,121.479166666667,7.21187657184127,2.51622714382377,17,102,0.142857142857143,121.479166666667
"789",79618812,"79618812-2012-09-27",60,40,"2012-09-27","HA1",2012,"M","Adult",0,0,1,61.9718309859154,1,0,8,0,8,0,0,2,6,0.25,8,1,3,12,0.2,15,3.92822534657327,1.46351332489423,4,11,0.266666666666667,15,1,5,20,0.2,25,4.02207338622156,1.16085712560362,7,18,0.28,25,1,11,32,0.255813953488372,43,4.59676858058573,1.18871767813425,8,35,0.186046511627907,43,1,15,41,0.267857142857143,56,5.99825670802375,2.10091930572652,11,45,0.196428571428571,56,1,15,48,0.238095238095238,63,5.99825670802375,1.99831349917202,12,51,0.19047619047619,63,1,20,57,0.25974025974026,77,6.3028397993608,2.08932851545266,12,65,0.155844155844156,77,1,20,69,0.224719101123595,89,6.3028397993608,1.96360276063876,13,76,0.146067415730337,89,1,21,77,0.214285714285714,98,6.53686634030491,2.08341397657116,13,85,0.13265306122449,98,1,40,147,0.213903743315508,187,7.01534369611119,1.93869496650353,29,158,0.155080213903743,187
"795",79623113,"79623113-2012-09-11",100,80,"2012-09-11","HA1",2012,"F","Adult",0,0,0,0,1,1,11,0.0833333333333333,12,3.78093759853188,1.51982575374441,1,11,0.0833333333333333,12,0.8,2,16,0.111111111111111,22.5,3.85191092505096,1.26980656922234,1,17,0.0555555555555556,22.5,0.666666666666667,3,17,0.15,30,3.99008887110974,1.29554455255116,1,19,0.05,30,0.692307692307692,4,25,0.137931034482759,41.8888888888889,6.58025953703711,3.25107774653938,2,27,0.0689655172413793,41.8888888888889,0.619047619047619,6,29,0.171428571428571,56.5384615384615,6.59275634371643,3.08294436424544,4,31,0.114285714285714,56.5384615384615,0.6,6,29,0.171428571428571,58.3333333333333,6.59275634371643,3.08294436424544,4,31,0.114285714285714,58.3333333333333,0.586206896551724,7,34,0.170731707317073,69.9411764705882,6.61214232753403,2.95093307860047,4,37,0.0975609756097561,69.9411764705882,0.540540540540541,9,41,0.18,92.5,6.63840458836539,2.78855474028348,5,45,0.1,92.5,0.511111111111111,9,43,0.173076923076923,101.739130434783,6.63840458836539,2.75179140720502,5,47,0.0961538461538462,101.739130434783,0.510204081632653,15,58,0.205479452054795,143.08,6.75472260471466,2.54483447612893,10,63,0.136986301369863,143.08
"831",79631102,"79631102-2012-12-20",20,10,"2012-12-20","HA1",2012,"F","Adult",54.368932038835,1,1,34.9514563106796,1,9,35,0.204545454545455,44,6.37067505990714,2.65747791630097,7,37,0.159090909090909,44,1,18,67,0.211764705882353,85,7.119654763694,2.74275366768887,10,75,0.117647058823529,85,1,24,83,0.224299065420561,107,7.37080432016642,2.76255683153114,14,93,0.130841121495327,107,0.923076923076923,33,120,0.215686274509804,165.75,7.60756686058812,2.64991013612532,18,135,0.117647058823529,165.75,0.857142857142857,39,127,0.234939759036145,193.666666666667,7.6765923686161,2.63830666025947,20,146,0.120481927710843,193.666666666667,0.8,40,132,0.232558139534884,215,7.74121038286232,2.66539193633554,20,152,0.116279069767442,215,0.758620689655172,46,151,0.233502538071066,259.681818181818,7.79054317180015,2.58529176841117,25,172,0.126903553299492,259.681818181818,0.702702702702703,48,166,0.224299065420561,304.538461538462,7.8072482026248,2.52436555525027,28,186,0.130841121495327,304.538461538462,0.644444444444444,53,176,0.231441048034935,355.344827586207,8.41098280244278,3.02672668253454,31,198,0.135371179039301,355.344827586207,0.63265306122449,68,218,0.237762237762238,452.064516129032,8.57917296481304,2.97536973524803,40,246,0.13986013986014,452.064516129032
