"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EhungInt","EhungINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"362",79789358,"79789358-2012-10-24",0,60,"2012-10-24","HA1",2012,"M","Adult",50,1,1,7.69230769230769,1,2,7,0.222222222222222,9,3.07490259832075,1.19216244509687,0,9,0,9,0.8,3,9,0.25,15,3.23844027186077,1.11223921683462,1,11,0.0833333333333333,15,0.666666666666667,4,17,0.19047619047619,31.5,3.61788367657393,1.00305598823962,3,18,0.142857142857143,31.5,0.692307692307692,4,21,0.16,36.1111111111111,3.61788367657393,0.896228961691616,3,22,0.12,36.1111111111111,0.619047619047619,4,24,0.142857142857143,45.2307692307692,3.61788367657393,0.830711570454913,3,25,0.107142857142857,45.2307692307692,0.6,4,33,0.108108108108108,61.6666666666667,3.61788367657393,0.68307818507097,4,33,0.108108108108108,61.6666666666667,0.620689655172414,6,40,0.130434782608696,74.1111111111111,3.73385670572877,0.635427820806076,6,40,0.130434782608696,74.1111111111111,0.594594594594595,6,46,0.115384615384615,87.4545454545455,3.73385670572877,0.579635614109236,7,45,0.134615384615385,87.4545454545455,0.577777777777778,6,52,0.103448275862069,100.384615384615,3.73385670572877,0.53306101554824,7,51,0.120689655172414,100.384615384615,0.591836734693878,9,74,0.108433734939759,140.241379310345,4.36070115520765,0.658281458745371,14,69,0.168674698795181,140.241379310345
"365",79797793,"79797793-2012-11-20",0,10,"2012-11-20","HA1",2012,"F","Adult",0,0,0,0,1,1,8,0.111111111111111,9,1.75126810787332,0.42467967305279,1,8,0.111111111111111,9,0.8,1,15,0.0625,20,1.75126810787332,0.26053108338583,1,15,0.0625,20,0.666666666666667,5,16,0.238095238095238,31.5,3.17817506225074,0.739733324509226,2,19,0.0952380952380952,31.5,0.615384615384615,7,21,0.25,45.5,3.85727624046712,0.97639411636243,2,26,0.0714285714285714,45.5,0.523809523809524,8,21,0.275862068965517,55.3636363636364,3.97440788445279,1.02984840594337,2,27,0.0689655172413793,55.3636363636364,0.48,8,24,0.25,66.6666666666667,3.97440788445279,0.967679849367056,2,30,0.0625,66.6666666666667,0.482758620689655,8,28,0.222222222222222,74.5714285714286,3.97440788445279,0.896298841523086,2,34,0.0555555555555556,74.5714285714286,0.459459459459459,8,28,0.222222222222222,78.3529411764706,3.97440788445279,0.896298841523086,2,34,0.0555555555555556,78.3529411764706,0.422222222222222,8,28,0.222222222222222,85.2631578947368,3.97440788445279,0.896298841523086,2,34,0.0555555555555556,85.2631578947368,0.428571428571429,10,34,0.227272727272727,102.666666666667,4.72901155267694,1.26684280274358,3,41,0.0681818181818182,102.666666666667
"366",66872112,"66872112-2012-11-20",0,60,"2012-11-20","HA1",2012,"M","Adult",0,0,0,0,1,2,2,0.5,4,4.32226302028927,2.97500614303687,2,2,0.5,4,0.8,4,6,0.4,12.5,4.76785576826519,2.53897387105828,3,7,0.3,12.5,0.666666666666667,4,11,0.266666666666667,22.5,4.76785576826519,2.1722232751308,5,10,0.333333333333333,22.5,0.692307692307692,4,17,0.19047619047619,30.3333333333333,4.76785576826519,1.8803128665695,6,15,0.285714285714286,30.3333333333333,0.619047619047619,4,19,0.173913043478261,37.1538461538462,4.76785576826519,1.80376441532488,6,17,0.260869565217391,37.1538461538462,0.6,6,21,0.222222222222222,45,4.85870437100731,1.74666616693995,7,20,0.259259259259259,45,0.620689655172414,9,26,0.257142857142857,56.3888888888889,5.27146658262452,1.87706871814715,7,28,0.2,56.3888888888889,0.594594594594595,10,28,0.263157894736842,63.9090909090909,5.30123137491101,1.83293361917631,7,31,0.184210526315789,63.9090909090909,0.577777777777778,10,31,0.24390243902439,70.9615384615385,5.30123137491101,1.76949578624204,7,34,0.170731707317073,70.9615384615385,0.591836734693878,12,52,0.1875,108.137931034483,5.32527962848403,1.43384047247817,10,54,0.15625,108.137931034483
"367",79623797,"79623797-2012-11-20",0,90,"2012-11-20","HA1",2012,"M","Adult",0,0,1,11.1111111111111,1,1,5,0.166666666666667,6,1.51982575374441,0.467023001107598,0,6,0,6,0.8,1,8,0.111111111111111,11.25,1.51982575374441,0.334202088086674,0,9,0,11.25,0.666666666666667,1,9,0.1,15,1.51982575374441,0.305381649551182,1,9,0.1,15,0.615384615384615,3,15,0.166666666666667,29.25,3.84757239251445,1.26662080328834,2,16,0.111111111111111,29.25,0.523809523809524,3,18,0.142857142857143,40.0909090909091,3.84757239251445,1.15836438621664,3,18,0.142857142857143,40.0909090909091,0.48,5,21,0.192307692307692,54.1666666666667,4.05355262978004,1.15593410598707,5,21,0.192307692307692,54.1666666666667,0.482758620689655,7,25,0.21875,66.2857142857143,4.83723581786749,1.59127553371103,5,27,0.15625,66.2857142857143,0.459459459459459,7,29,0.194444444444444,78.3529411764706,4.83723581786749,1.49863204289781,7,29,0.194444444444444,78.3529411764706,0.422222222222222,7,30,0.189189189189189,87.6315789473684,4.83723581786749,1.47742043192403,8,29,0.216216216216216,87.6315789473684,0.428571428571429,8,40,0.166666666666667,112,5.18398885498197,1.54664443401445,9,39,0.1875,112
"368",67259552,"67259552-2012-11-07",0,10,"2012-11-07","HA1",2012,"F","Adult",0,0,0,0,1,1,9,0.1,10,1.75126810787332,0.389464766761723,0,10,0,10,0.8,1,16,0.0588235294117647,21.25,1.75126810787332,0.246947609114566,0,17,0,21.25,0.666666666666667,4,20,0.166666666666667,36,2.75172102401193,0.476999321208338,1,23,0.0416666666666667,36,0.615384615384615,5,25,0.166666666666667,48.75,3.36739616088558,0.659295795592103,2,28,0.0666666666666667,48.75,0.523809523809524,6,26,0.1875,61.0909090909091,3.55206446733896,0.722178882185316,2,30,0.0625,61.0909090909091,0.48,6,31,0.162162162162162,77.0833333333333,3.55206446733896,0.650144638684415,3,34,0.0810810810810811,77.0833333333333,0.482758620689655,6,34,0.15,82.8571428571428,3.55206446733896,0.613633931533664,3,37,0.075,82.8571428571428,0.459459459459459,6,35,0.146341463414634,89.2352941176471,3.55206446733896,0.602385044555447,3,38,0.0731707317073171,89.2352941176471,0.422222222222222,7,35,0.166666666666667,99.4736842105263,3.97155678995734,0.806338535700293,3,39,0.0714285714285714,99.4736842105263,0.428571428571429,10,42,0.192307692307692,121.333333333333,4.77318381857853,1.18040065359862,5,47,0.0961538461538462,121.333333333333
"369",79639272,"79639272-2012-11-07",10,50,"2012-11-07","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,2,10,0.166666666666667,12,2.63587122988889,0.732186210024029,4,8,0.333333333333333,12,1,5,14,0.263157894736842,19,4.68708085716911,1.89608696598552,6,13,0.315789473684211,19,0.923076923076923,7,27,0.205882352941176,36.8333333333333,4.76452485269173,1.48610895943001,9,25,0.264705882352941,36.8333333333333,0.857142857142857,7,27,0.205882352941176,39.6666666666667,4.76452485269173,1.48610895943001,9,25,0.264705882352941,39.6666666666667,0.8,7,35,0.166666666666667,52.5,4.76452485269173,1.32666681513039,9,33,0.214285714285714,52.5,0.793103448275862,7,42,0.142857142857143,61.7826086956522,4.76452485269173,1.21579276014816,9,40,0.183673469387755,61.7826086956522,0.783783783783784,7,45,0.134615384615385,66.3448275862069,4.76452485269173,1.17435809126039,10,42,0.192307692307692,66.3448275862069,0.733333333333333,8,49,0.140350877192982,77.7272727272727,4.79452370661244,1.13223260715216,10,47,0.175438596491228,77.7272727272727,0.73469387755102,12,76,0.136363636363636,119.777777777778,5.00468066401703,0.986958694625948,15,73,0.170454545454545,119.777777777778
"371",66808052,"66808052-2012-11-07",20,20,"2012-11-07","HA1",2012,"M","Adult",0,0,0,0,1,3,9,0.25,12,2.63425163867482,0.731280833960652,1,11,0.0833333333333333,12,1,3,14,0.176470588235294,17,2.63425163867482,0.565744255526891,2,15,0.117647058823529,17,1,4,20,0.166666666666667,24,3.30564839236464,0.739279352382874,2,22,0.0833333333333333,24,1,6,34,0.15,40,3.87753872061297,0.780530297960578,3,37,0.075,40,1,7,41,0.145833333333333,48,3.97155678995734,0.734639758838993,4,44,0.0833333333333333,48,1,7,41,0.145833333333333,48,3.97155678995734,0.734639758838993,4,44,0.0833333333333333,48,0.931034482758621,8,43,0.156862745098039,54.7777777777778,4.65719139269192,1.1137893951548,4,47,0.0784313725490196,54.7777777777778,0.837837837837838,8,47,0.145454545454545,65.6451612903226,4.65719139269192,1.0637058946131,5,50,0.0909090909090909,65.6451612903226,0.777777777777778,8,53,0.131147540983607,78.4285714285714,4.65719139269192,0.997128935240252,7,54,0.114754098360656,78.4285714285714,0.755102040816326,11,67,0.141025641025641,103.297297297297,4.8167141746997,0.944396807123605,13,65,0.166666666666667,103.297297297297
"372",79782524,"79782524-2012-11-07",80,70,"2012-11-07","HA1",2012,"F","Adult",0,0,0,0,1,0,5,0,5,0,0,1,4,0.2,5,1,0,14,0,14,0,0,2,12,0.142857142857143,14,1,1,20,0.0476190476190476,21,1.3090630131839,0.121066642004535,3,18,0.142857142857143,21,1,2,32,0.0588235294117647,34,2.83533086734612,0.386382941938249,5,29,0.147058823529412,34,1,4,38,0.0952380952380952,42,4.39917699933628,1.0694928977021,5,37,0.119047619047619,42,1,4,42,0.0869565217391304,46,4.39917699933628,1.01068240399517,6,40,0.130434782608696,46,0.96551724137931,4,53,0.0701754385964912,59.0357142857143,4.39917699933628,0.879727653257971,8,49,0.140350877192982,59.0357142857143,0.918918918918919,4,61,0.0615384615384615,70.7352941176471,4.39917699933628,0.80499029951849,9,56,0.138461538461538,70.7352941176471,0.888888888888889,4,63,0.0597014925373134,75.375,4.39917699933628,0.78834787080872,10,57,0.149253731343284,75.375,0.857142857142857,5,83,0.0568181818181818,102.666666666667,4.42943324840476,0.663647342413407,11,77,0.125,102.666666666667
"376",79778567,"79778567-2012-11-07",30,0,"2012-11-07","HA1",2012,"F","Adult",0,0,0,0,1,1,5,0.166666666666667,6,2.66258782702545,1.17007125265025,0,6,0,6,0.8,4,7,0.363636363636364,13.75,3.677962083525,1.50540339210043,1,10,0.0909090909090909,13.75,0.666666666666667,4,12,0.25,24,3.677962083525,1.22681639703479,2,14,0.125,24,0.692307692307692,4,18,0.181818181818182,31.7777777777778,3.677962083525,1.01268594768685,2,20,0.0909090909090909,31.7777777777778,0.619047619047619,4,22,0.153846153846154,42,3.677962083525,0.909586466964605,2,24,0.0769230769230769,42,0.6,5,24,0.172413793103448,48.3333333333333,3.79160717099777,0.913909762604288,2,27,0.0689655172413793,48.3333333333333,0.620689655172414,7,29,0.194444444444444,58,4.0158981447078,0.921533585208586,4,32,0.111111111111111,58,0.594594594594595,7,38,0.155555555555556,75.6818181818182,4.0158981447078,0.793224724893062,5,40,0.111111111111111,75.6818181818182,0.577777777777778,7,41,0.145833333333333,83.0769230769231,4.0158981447078,0.758399274218187,5,43,0.104166666666667,83.0769230769231,0.571428571428571,11,56,0.164179104477612,117.25,4.76601945539427,1.00725384930482,7,60,0.104477611940299,117.25
"377",79772013,"79772013-2012-11-07",30,50,"2012-11-07","HA1",2012,"M","Adult",0,0,0,0,1,1,6,0.142857142857143,7,3.97542451677864,2.13623914007297,1,6,0.142857142857143,7,1,1,11,0.0833333333333333,12,3.97542451677864,1.6782287433102,3,9,0.25,12,1,1,11,0.0833333333333333,12,3.97542451677864,1.6782287433102,3,9,0.25,12,1,2,20,0.0909090909090909,22,4.08016247370004,1.29292080751769,6,16,0.272727272727273,22,1,4,26,0.133333333333333,30,4.61969195801786,1.46989053637018,8,22,0.266666666666667,30,1,4,27,0.129032258064516,31,4.61969195801786,1.44473650835759,8,23,0.258064516129032,31,1,6,41,0.127659574468085,47,4.73986049026562,1.22763679117776,12,35,0.25531914893617,47,1,8,57,0.123076923076923,65,4.78730909000609,1.04042937012177,14,51,0.215384615384615,65,1,9,63,0.125,72,4.81225253759096,0.991235269518996,15,57,0.208333333333333,72,0.979591836734694,16,100,0.137931034482759,118.416666666667,5.08405409351437,0.868357202714706,19,97,0.163793103448276,118.416666666667
"379",67265276,"67265276-2012-11-08",10,30,"2012-11-08","HA1",2012,"F","Adult",0,0,1,10,1,2,9,0.181818181818182,11,2.27618935022822,0.584726218749013,1,10,0.0909090909090909,11,1,2,19,0.0952380952380952,21,2.27618935022822,0.347953549510511,2,19,0.0952380952380952,21,1,2,23,0.08,25,2.27618935022822,0.299793308401132,3,22,0.12,25,0.923076923076923,4,32,0.111111111111111,39,2.82078493553022,0.363678616742631,4,32,0.111111111111111,39,0.857142857142857,5,34,0.128205128205128,45.5,4.23501553855727,1.00985348241619,4,35,0.102564102564103,45.5,0.8,5,40,0.111111111111111,56.25,4.23501553855727,0.921280501006424,5,40,0.111111111111111,56.25,0.793103448275862,9,52,0.147540983606557,76.9130434782609,4.60630409829636,0.9650087969136,8,53,0.131147540983607,76.9130434782609,0.783783783783784,10,60,0.142857142857143,89.3103448275862,4.77318381857853,0.984191133365312,9,61,0.128571428571429,89.3103448275862,0.733333333333333,12,64,0.157894736842105,103.636363636364,5.07893526978857,1.13141470068392,10,66,0.131578947368421,103.636363636364,0.714285714285714,12,78,0.133333333333333,126,5.07893526978857,1.02006184923743,14,76,0.155555555555556,126
"393",79790568,"79790568-2012-11-07",90,80,"2012-11-07","HA1",2012,"M","Adult",0,0,1,2.08333333333333,1,0,7,0,7,0,0,2,5,0.285714285714286,7,1,2,16,0.111111111111111,18,4.17972417382382,1.52058029992071,3,15,0.166666666666667,18,1,2,23,0.08,25,4.17972417382382,1.27366108613298,3,22,0.12,25,0.923076923076923,2,31,0.0606060606060606,35.75,4.17972417382382,1.08178283920312,4,29,0.121212121212121,35.75,0.857142857142857,2,36,0.0526315789473684,44.3333333333333,4.17972417382382,0.990790912164687,4,34,0.105263157894737,44.3333333333333,0.8,3,36,0.0769230769230769,48.75,4.36540372930819,1.09588343557307,4,35,0.102564102564103,48.75,0.758620689655172,4,40,0.0909090909090909,58,4.39917699933628,1.03918281227229,4,40,0.0909090909090909,58,0.702702702702703,4,46,0.08,71.1538461538461,4.39917699933628,0.958459879680394,5,45,0.1,71.1538461538461,0.644444444444444,4,51,0.0727272727272727,85.3448275862069,4.39917699933628,0.900780981458452,6,49,0.109090909090909,85.3448275862069,0.63265306122449,4,65,0.0579710144927536,109.064516129032,4.39917699933628,0.772412744348712,9,60,0.130434782608696,109.064516129032
"394",79776883,"79776883-2012-11-07",90,80,"2012-11-07","HA1",2012,"M","Adult",0,0,0,0,1,0,7,0,7,0,0,2,5,0.285714285714286,7,1,2,16,0.111111111111111,18,4.17972417382382,1.52058029992071,3,15,0.166666666666667,18,1,2,23,0.08,25,4.17972417382382,1.27366108613298,3,22,0.12,25,0.923076923076923,2,31,0.0606060606060606,35.75,4.17972417382382,1.08178283920312,4,29,0.121212121212121,35.75,0.857142857142857,2,36,0.0526315789473684,44.3333333333333,4.17972417382382,0.990790912164687,4,34,0.105263157894737,44.3333333333333,0.8,3,36,0.0769230769230769,48.75,4.36540372930819,1.09588343557307,4,35,0.102564102564103,48.75,0.758620689655172,4,40,0.0909090909090909,58,4.39917699933628,1.03918281227229,4,40,0.0909090909090909,58,0.702702702702703,4,46,0.08,71.1538461538461,4.39917699933628,0.958459879680394,5,45,0.1,71.1538461538461,0.644444444444444,4,51,0.0727272727272727,85.3448275862069,4.39917699933628,0.900780981458452,6,49,0.109090909090909,85.3448275862069,0.63265306122449,4,65,0.0579710144927536,109.064516129032,4.39917699933628,0.772412744348712,9,60,0.130434782608696,109.064516129032
"395",79630010,"79630010-2012-11-07",20,80,"2012-11-07","HA1",2012,"F","Adult",0,0,0,0,1,0,8,0,8,0,0,1,7,0.125,8,1,4,14,0.222222222222222,18,3.91020984082672,1.31296806492911,3,15,0.166666666666667,18,1,4,19,0.173913043478261,23,3.91020984082672,1.13991310988107,5,18,0.217391304347826,23,1,5,34,0.128205128205128,39,3.94664229751787,0.833592008570427,9,30,0.230769230769231,39,1,7,40,0.148936170212766,47,4.17001992148758,0.856827458262317,10,37,0.212765957446809,47,1,7,43,0.14,50,4.17001992148758,0.821687625899421,11,39,0.22,50,0.931034482758621,8,43,0.156862745098039,54.7777777777778,4.76208391896053,1.18610511555451,11,40,0.215686274509804,54.7777777777778,0.837837837837838,8,46,0.148148148148148,64.4516129032258,4.76208391896053,1.1467524392791,12,42,0.222222222222222,64.4516129032258,0.777777777777778,8,47,0.145454545454545,70.7142857142857,4.76208391896053,1.13426878236221,12,43,0.218181818181818,70.7142857142857,0.755102040816326,10,64,0.135135135135135,98,4.83289940117523,0.987099373567107,14,60,0.189189189189189,98
"396",67119635,"67119635-2012-11-07",20,100,"2012-11-07","HA1",2012,"M","Adult",0,0,0,0,1,1,4,0.2,5,1.04796855584935,0.315081046639895,1,4,0.2,5,0.8,3,8,0.272727272727273,13.75,2.24639387106436,0.570136019554906,2,9,0.181818181818182,13.75,0.666666666666667,3,14,0.176470588235294,25.5,2.24639387106436,0.403643192705558,2,15,0.117647058823529,25.5,0.692307692307692,3,22,0.12,36.1111111111111,2.24639387106436,0.291283084625375,3,22,0.12,36.1111111111111,0.619047619047619,3,24,0.111111111111111,43.6153846153846,2.24639387106436,0.272387466592409,3,24,0.111111111111111,43.6153846153846,0.6,3,28,0.0967741935483871,51.6666666666667,2.24639387106436,0.241137674006768,4,27,0.129032258064516,51.6666666666667,0.586206896551724,5,30,0.142857142857143,59.7058823529412,3.94664229751787,0.896219511670145,5,30,0.142857142857143,59.7058823529412,0.540540540540541,5,36,0.121951219512195,75.85,3.94664229751787,0.805618309259868,7,34,0.170731707317073,75.85,0.511111111111111,5,41,0.108695652173913,90,3.94664229751787,0.7436054739661,9,37,0.195652173913043,90,0.510204081632653,8,52,0.133333333333333,117.6,4.21093346371767,0.745260737177697,12,48,0.2,117.6
"400",67276836,"67276836-2012-11-08",70,60,"2012-11-08","HA1",2012,"F","NotAdult",0,0,0,0,1,0,10,0,10,0,0,1,9,0.1,10,1,1,16,0.0588235294117647,17,1.3090630131839,0.147542475308218,2,15,0.117647058823529,17,1,1,23,0.0416666666666667,24,1.3090630131839,0.106710954755698,3,21,0.125,24,1,2,30,0.0625,32,2.83533086734612,0.406215577186538,6,26,0.1875,32,1,3,38,0.0731707317073171,41,2.95070192430574,0.365986542919499,8,33,0.195121951219512,41,1,4,44,0.0833333333333333,48,3.07358964293131,0.357373836293201,9,39,0.1875,48,1,4,51,0.0727272727272727,55,3.07358964293131,0.318379273726742,11,44,0.2,55,1,4,67,0.0563380281690141,71,3.07358964293131,0.254962828282583,11,60,0.154929577464789,71,1,4,76,0.05,80,3.07358964293131,0.229318142921522,13,67,0.1625,80,0.979591836734694,10,119,0.0775193798449612,131.6875,5.01743517078785,0.771483450096523,19,110,0.147286821705426,131.6875
"402",79639272,"79639272-2012-11-20",10,90,"2012-11-20","HA1",2012,"M","Adult",0,0,0,0,1,1,5,0.166666666666667,6,1.51982575374441,0.467023001107598,0,6,0,6,1,1,11,0.0833333333333333,12,1.51982575374441,0.26053108338583,0,12,0,12,1,4,16,0.2,20,3.91020984082672,1.23706067173699,2,18,0.1,20,0.846153846153846,5,24,0.172413793103448,34.2727272727273,3.94664229751787,1.01174229054014,4,25,0.137931034482759,34.2727272727273,0.714285714285714,5,26,0.161290322580645,43.4,3.94664229751787,0.969816525582315,4,27,0.129032258064516,43.4,0.64,6,27,0.181818181818182,51.5625,4.77430469484223,1.51697662021274,5,28,0.151515151515152,51.5625,0.620689655172414,7,33,0.175,64.4444444444444,4.83723581786749,1.41779454295676,8,32,0.2,64.4444444444444,0.594594594594595,7,35,0.166666666666667,70.6363636363636,4.83723581786749,1.38104399561443,9,33,0.214285714285714,70.6363636363636,0.533333333333333,7,36,0.162790697674419,80.625,4.83723581786749,1.36347938219058,9,34,0.209302325581395,80.625,0.530612244897959,8,45,0.150943396226415,99.8846153846154,5.18398885498197,1.46949453473989,11,42,0.207547169811321,99.8846153846154
"404",79789358,"79789358-2012-11-20",10,30,"2012-11-20","HA1",2012,"M","Adult",3031.57894736842,1,1,78.9473684210526,1,4,5,0.444444444444444,9,3.33480217374003,1.38831534898227,0,9,0,9,1,4,11,0.266666666666667,15,3.33480217374003,1.03135194243628,0,15,0,15,1,4,15,0.210526315789474,19,3.33480217374003,0.885784407308812,1,18,0.0526315789473684,19,0.923076923076923,6,20,0.230769230769231,28.1666666666667,3.55886637698992,0.838301878951437,2,24,0.0769230769230769,28.1666666666667,0.857142857142857,7,22,0.241379310344828,33.8333333333333,4.47045048982809,1.38107459971695,2,27,0.0689655172413793,33.8333333333333,0.8,8,25,0.242424242424242,41.25,5.03735999903133,1.72957643094356,2,31,0.0606060606060606,41.25,0.793103448275862,11,32,0.255813953488372,54.2173913043478,5.19212482512081,1.64080270379488,5,38,0.116279069767442,54.2173913043478,0.783783783783784,11,38,0.224489795918367,62.5172413793103,5.19212482512081,1.53686852593263,6,43,0.122448979591837,62.5172413793103,0.733333333333333,13,43,0.232142857142857,76.3636363636364,5.403388795226,1.59923601371004,7,49,0.125,76.3636363636364,0.714285714285714,13,57,0.185714285714286,98,5.403388795226,1.42537079860476,11,59,0.157142857142857,98
"405",79778567,"79778567-2012-11-20",10,10,"2012-11-20","HA1",2012,"F","Adult",0,0,1,3.125,1,2,13,0.133333333333333,15,2.08573777742952,0.385286381893537,2,13,0.133333333333333,15,1,4,20,0.166666666666667,24,3.26368729920064,0.7167368860844,2,22,0.0833333333333333,24,1,5,22,0.185185185185185,27,3.58755984312848,0.833645838367988,2,25,0.0740740740740741,27,0.846153846153846,8,26,0.235294117647059,40.1818181818182,3.97440788445279,0.930525360837352,2,32,0.0588235294117647,40.1818181818182,0.714285714285714,8,26,0.235294117647059,47.6,3.97440788445279,0.930525360837352,2,32,0.0588235294117647,47.6,0.64,8,26,0.235294117647059,53.125,3.97440788445279,0.930525360837352,2,32,0.0588235294117647,53.125,0.620689655172414,8,29,0.216216216216216,59.6111111111111,3.97440788445279,0.880171580735598,2,35,0.0540540540540541,59.6111111111111,0.594594594594595,8,30,0.210526315789474,63.9090909090909,3.97440788445279,0.864649410356564,2,36,0.0526315789473684,63.9090909090909,0.533333333333333,8,31,0.205128205128205,73.125,3.97440788445279,0.849697133855348,2,37,0.0512820512820513,73.125,0.530612244897959,10,41,0.196078431372549,96.1153846153846,5.14841260146349,1.47156316250167,4,47,0.0784313725490196,96.1153846153846
